WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-02,1881.0,84.16,2.1791,0.3672,0.572,1679.0,1.3556,0.4105,3.78,0,3,0.7569,0.3016,18.654,46.196,27.542,2.1145,0.4317,0
AGB-02,1882.0,90.35,2.1835,0.3735,1.07,1506.1,1.2097,0.3861,4.36,0,3,0.8404,0.2945,18.663,46.22,27.557,1.8799,0.4231,0
AGB-02,1883.0,90.79,2.142,0.4164,1.912,1450.0,1.1814,0.3762,2.86,0,3,0.8638,0.3338,18.673,46.245,27.571,1.8349,0.416,0
AGB-02,1884.0,92.81,2.1291,0.4084,1.217,1450.0,1.1744,0.3777,2.86,0,3,0.8869,0.3352,18.683,46.269,27.586,1.824,0.416,0
AGB-02,1885.0,94.59,2.1498,0.4293,0.728,1450.0,1.1853,0.3888,3.45,0,3,0.872,0.3306,18.693,46.294,27.601,1.8417,0.416,0
AGB-02,1886.0,94.78,2.1651,0.3866,0.665,1450.0,1.1934,0.3866,3.28,0,3,0.8533,0.317,18.703,46.318,27.615,1.8548,0.416,0
AGB-02,1887.0,95.52,2.1448,0.3729,0.763,1541.8,1.1913,0.3916,3.68,0,3,0.8471,0.3139,18.713,46.343,27.63,1.8518,0.4271,0
AGB-02,1888.0,97.56,2.1469,0.3836,1.354,1450.0,1.1833,0.3865,3.28,0,3,0.8871,0.3173,18.723,46.368,27.645,1.8392,0.416,0
AGB-02,1889.0,103.88,2.1557,0.4041,1.463,1450.0,1.1879,0.3849,3.58,0,3,0.9137,0.3248,18.733,46.392,27.659,1.8467,0.416,0
AGB-02,1890.0,104.73,2.1421,0.4402,3.014,1450.0,1.1804,0.364,3.27,0,3,0.9687,0.3302,18.743,46.417,27.674,1.835,0.416,0
AGB-02,1891.0,99.38,2.1658,0.3986,1.326,1450.0,1.1929,0.3761,2.94,0,3,0.9065,0.3242,18.753,46.441,27.689,1.8553,0.416,0
AGB-02,1892.0,91.57,2.1297,0.3941,0.654,1450.0,1.1735,0.4045,2.75,0,3,0.7913,0.3368,18.763,46.466,27.703,1.8244,0.416,0
AGB-02,1893.0,97.53,2.1184,0.4033,0.775,1450.0,1.1673,0.3694,3.18,0,3,0.87,0.3378,18.773,46.49,27.718,1.8148,0.416,0
AGB-02,1894.0,89.36,2.1381,0.4038,0.958,1450.0,1.1777,0.3778,2.99,0,3,0.7889,0.3311,18.782,46.515,27.733,1.8316,0.416,0
AGB-02,1895.0,91.78,2.1692,0.3915,0.952,1832.1,1.2223,0.4055,3.24,0,3,0.8062,0.3044,18.792,46.54,27.747,1.9036,0.45,0
AGB-02,1896.0,88.06,2.1405,0.3843,0.758,1450.0,1.1787,0.3754,2.95,0,3,0.8424,0.3322,18.802,46.564,27.762,1.8337,0.416,0
AGB-02,1897.0,90.92,2.1752,0.3657,0.678,1519.2,1.2041,0.3977,3.64,0,3,0.7877,0.3147,18.812,46.589,27.776,1.8747,0.4246,0
AGB-02,1898.0,96.6,2.1325,0.4178,1.103,1450.0,1.1741,0.3739,2.99,0,3,0.9048,0.3272,18.822,46.613,27.791,1.8268,0.416,0
AGB-02,1899.0,96.89,2.1956,0.3788,1.535,1450.0,1.2077,0.3868,3.63,0,3,0.913,0.3063,18.832,46.638,27.806,1.8809,0.416,0
AGB-02,1900.0,94.39,2.1171,0.3792,1.833,1520.2,1.1725,0.3962,2.84,0,3,0.8537,0.3214,18.842,46.662,27.82,1.8248,0.4247,0
AGB-02,1901.0,94.56,2.1562,0.3954,0.944,1527.4,1.1941,0.374,3.51,0,3,0.8615,0.3079,18.852,46.687,27.835,1.8596,0.4255,0
AGB-02,1902.0,90.24,2.1445,0.3991,0.881,1482.6,1.1834,0.4105,3.24,0,3,0.8156,0.3235,18.862,46.711,27.85,1.8426,0.4202,0
AGB-02,1903.0,92.06,2.1085,0.4007,1.32,1450.0,1.1607,0.3801,2.83,0,3,0.8702,0.3342,18.872,46.736,27.864,1.8063,0.416,0
AGB-02,1904.0,82.73,2.2044,0.3518,1.651,1868.2,1.8042,0.387,4.04,0,3,0.7534,0.2835,18.882,46.761,27.879,2.857,0.4251,0
AGB-02,1905.0,105.93,2.1085,0.4313,1.225,1450.0,1.1605,0.3744,3.0,0,3,0.8971,0.3344,18.892,46.785,27.894,1.8063,0.416,0
AGB-02,1906.0,87.56,2.1931,0.3614,0.958,1848.4,1.5079,0.4057,4.92,0,3,0.7685,0.2908,18.901,46.81,27.908,2.3691,0.4383,0
AGB-02,1907.0,103.72,2.1382,0.411,1.273,1450.0,1.1761,0.3808,3.02,0,3,0.9186,0.3304,18.911,46.834,27.923,1.8317,0.416,0
AGB-02,1908.0,94.61,2.1333,0.3886,0.938,1498.5,1.1783,0.391,3.69,0,3,0.8328,0.3153,18.921,46.859,27.938,1.8355,0.4222,0
AGB-02,1909.0,98.62,2.1232,0.4091,0.974,1450.0,1.1678,0.3818,3.33,0,3,0.8903,0.3357,18.931,46.883,27.952,1.8189,0.416,0
AGB-02,1910.0,101.39,2.1139,0.4085,1.34,1450.0,1.1628,0.3893,2.47,0,3,0.9224,0.3309,18.941,46.908,27.967,1.8109,0.416,0
AGB-02,1911.0,82.75,2.1498,0.402,0.554,1711.3,1.2032,0.42,3.14,0,3,0.7804,0.3171,18.951,46.932,27.981,1.876,0.4424,0
AGB-02,1912.0,93.74,2.1224,0.4204,0.988,1450.0,1.1671,0.3887,2.9,0,3,0.8719,0.3418,18.961,46.957,27.996,1.8182,0.416,0
AGB-02,1913.0,96.35,2.1313,0.4124,0.607,1450.0,1.1718,0.3764,2.92,0,3,0.8788,0.3361,18.971,46.982,28.011,1.8258,0.416,0
AGB-02,1914.0,85.42,2.148,0.3939,0.747,1450.0,1.1807,0.3734,3.81,0,3,0.8503,0.3146,18.981,47.006,28.025,1.8401,0.416,0
AGB-02,1915.0,106.59,2.1354,0.4042,1.07,1450.0,1.1739,0.3911,3.3,0,3,0.9138,0.3308,18.991,47.031,28.04,1.8294,0.416,0
AGB-02,1916.0,94.55,2.154,0.3905,1.149,1450.0,1.1837,0.3968,3.5,0,3,0.9071,0.3149,19.001,47.055,28.055,1.8452,0.416,0
AGB-02,1917.0,99.01,2.1568,0.3897,1.17,1450.0,1.1852,0.376,3.44,0,3,0.8704,0.3142,19.011,47.08,28.069,1.8477,0.416,0
AGB-02,1918.0,94.63,2.1593,0.4166,1.271,1450.0,1.1864,0.3778,2.86,0,3,0.8725,0.3231,19.02,47.104,28.084,1.8498,0.416,0
AGB-02,1919.0,93.38,2.1559,0.3924,1.156,1516.7,1.1913,0.3754,3.1,0,3,0.853,0.3197,19.03,47.129,28.099,1.8578,0.4243,0
AGB-02,1920.0,91.8,2.2131,0.3755,1.024,1455.3,1.2155,0.3908,4.21,0,3,0.8442,0.2987,19.04,47.153,28.113,1.8968,0.4167,0
AGB-02,1921.0,100.74,2.126,0.4304,1.514,1450.0,1.1685,0.3846,3.33,0,3,0.9295,0.3293,19.05,47.178,28.128,1.8213,0.416,0
AGB-02,1922.0,95.3,2.1715,0.388,0.887,1654.7,1.2107,0.42,3.39,0,3,0.8436,0.2978,19.06,47.203,28.143,1.8891,0.4379,0
AGB-02,1923.0,87.34,2.106,0.4148,0.785,1450.0,1.1578,0.3676,3.3,0,3,0.7929,0.3394,19.07,47.227,28.157,1.8041,0.416,0
AGB-02,1924.0,91.44,2.0726,0.4342,1.425,1450.0,1.14,0.3872,2.77,0,3,0.8207,0.352,19.08,47.252,28.172,1.7756,0.416,0
AGB-02,1925.0,90.92,2.141,0.4161,0.766,1563.5,1.1872,0.4022,3.27,0,3,0.802,0.3225,19.09,47.276,28.186,1.8515,0.4294,0
AGB-02,1926.0,91.38,2.1948,0.3229,1.133,1564.9,1.38,0.3884,4.08,0,3,0.8046,0.2819,19.1,47.301,28.201,2.1632,0.4173,0
AGB-02,1927.0,92.08,2.1378,0.4125,1.514,1522.6,1.182,0.3955,3.03,0,3,0.8323,0.3199,19.11,47.325,28.216,1.843,0.425,0
AGB-02,1928.0,90.96,2.121,0.4213,1.088,1564.5,1.1766,0.4034,3.48,0,3,0.8142,0.3192,19.12,47.35,28.23,1.8344,0.4295,0
AGB-02,1929.0,102.22,2.1478,0.4014,1.277,1450.0,1.1802,0.3886,3.79,0,3,0.9177,0.31,19.13,47.375,28.245,1.84,0.416,0
AGB-02,1930.0,97.98,2.1665,0.3909,1.436,1450.0,1.1902,0.3757,3.48,0,3,0.9212,0.3134,19.139,47.399,28.26,1.856,0.416,0
AGB-02,1931.0,70.87,2.2057,0.3167,0.709,2467.4,4.7449,0.3201,6.29,0,2,0.5129,0.2696,19.149,47.424,28.274,8.2668,0.3527,0
AGB-02,1932.0,67.72,2.2101,0.3188,0.671,2316.4,4.0701,0.341,4.87,0,2,0.5604,0.2737,19.159,47.448,28.289,6.9202,0.3639,0
AGB-02,1933.0,77.81,2.2165,0.3272,0.461,2196.2,3.2407,0.3533,4.04,0,2,0.5992,0.2883,19.169,47.473,28.304,5.3603,0.39,0
AGB-02,1934.0,72.99,2.1843,0.3498,0.506,2027.6,2.7668,0.3553,3.68,0,2,0.619,0.2957,19.179,47.497,28.318,4.5095,0.3897,0
AGB-02,1935.0,59.62,2.1834,0.3119,0.745,2337.0,4.5914,0.3073,3.78,0,2,0.4711,0.2875,19.189,47.522,28.333,7.9513,0.3333,0
AGB-02,1936.0,75.64,2.1899,0.3396,0.719,2090.8,2.9876,0.3698,3.72,0,2,0.5932,0.2979,19.199,47.546,28.348,4.9016,0.3868,0
AGB-02,1937.0,59.13,2.1795,0.3113,0.763,2457.6,4.675,0.3231,4.36,0,2,0.4596,0.2909,19.209,47.571,28.362,8.119,0.3523,0
AGB-02,1938.0,70.21,2.2661,0.3159,0.651,2327.1,4.4476,0.325,6.59,0,2,0.558,0.2646,19.219,47.596,28.377,7.6592,0.3496,0
AGB-02,1939.0,73.32,2.2465,0.2778,0.75,2421.9,4.881,0.3186,6.4,0,2,0.533,0.2591,19.229,47.62,28.391,8.5402,0.3406,0
AGB-02,1940.0,71.76,2.1895,0.324,0.912,2263.2,3.8247,0.34,4.66,0,2,0.5552,0.283,19.239,47.645,28.406,6.4428,0.367,0
AGB-02,1941.0,80.28,2.202,0.3437,0.458,2160.4,3.2215,0.3591,5.3,0,2,0.6179,0.2809,19.249,47.669,28.421,5.3201,0.3851,0
AGB-02,1942.0,72.03,2.1985,0.3425,0.624,2233.5,3.3036,0.3648,4.21,0,2,0.6053,0.2833,19.258,47.694,28.435,5.4689,0.3908,0
AGB-02,1943.0,67.36,2.2164,0.2898,0.684,2527.4,4.8361,0.3214,6.21,0,2,0.5374,0.259,19.268,47.718,28.45,8.4402,0.3596,0
AGB-02,1944.0,98.16,2.1074,0.4122,1.111,1450.0,1.1604,0.3648,2.57,0,3,0.9163,0.3362,19.278,47.743,28.465,1.8054,0.416,0
AGB-02,1945.0,88.35,2.1228,0.3707,0.582,1668.6,1.1873,0.402,2.58,0,3,0.7979,0.327,19.288,47.767,28.479,1.8481,0.4391,0
AGB-02,1946.0,96.05,2.1584,0.3891,1.4,1450.0,1.1881,0.3798,4.05,0,3,0.8592,0.3096,19.298,47.792,28.494,1.8491,0.416,0
AGB-02,1947.0,92.0,2.1835,0.3909,1.151,1627.4,1.2178,0.4138,3.7,0,3,0.7862,0.3188,19.308,47.817,28.509,1.8964,0.4355,0
AGB-02,1948.0,88.79,2.1474,0.3709,0.813,1705.8,1.2037,0.3997,3.97,0,3,0.7911,0.3059,19.318,47.841,28.523,1.8734,0.442,0
AGB-02,1949.0,89.33,2.1596,0.3742,0.6,1553.6,1.1995,0.3803,3.34,0,3,0.7762,0.3141,19.328,47.866,28.538,1.8663,0.4284,0
AGB-02,1950.0,93.68,2.1753,0.4243,1.033,1450.0,1.1981,0.3873,4.05,0,3,0.8854,0.3203,19.338,47.89,28.553,1.8635,0.416,0
AGB-02,1951.0,96.43,2.0948,0.4255,0.991,1450.0,1.1553,0.3794,2.83,0,3,0.9011,0.348,19.348,47.915,28.567,1.7945,0.416,0
AGB-02,1952.0,83.83,2.1366,0.3956,1.098,1551.7,1.1877,0.4025,3.09,0,3,0.7847,0.3116,19.358,47.939,28.582,1.8461,0.4282,0
AGB-02,1953.0,88.02,2.1353,0.4029,0.906,1450.0,1.1775,0.3806,3.07,0,3,0.8058,0.3249,19.368,47.964,28.596,1.8293,0.416,0
AGB-02,1954.0,86.89,2.142,0.3687,1.301,1559.3,1.1919,0.3847,3.87,0,3,0.8275,0.3166,19.377,47.989,28.611,1.8518,0.429,0
AGB-02,1955.0,97.86,2.1693,0.3971,1.389,1450.0,1.1963,0.3793,3.57,0,3,0.9208,0.3061,19.387,48.013,28.626,1.8583,0.416,0
AGB-02,1956.0,92.8,2.1385,0.405,0.785,1450.0,1.1801,0.3599,2.8,0,3,0.8593,0.3229,19.397,48.038,28.64,1.832,0.416,0
AGB-02,1957.0,85.5,2.1986,0.3714,0.766,1857.7,1.6147,0.4062,4.25,0,3,0.7664,0.2875,19.407,48.062,28.655,2.5351,0.4341,0
AGB-02,1958.0,101.21,2.1097,0.4529,1.11,1450.0,1.1652,0.3936,3.25,0,3,0.9187,0.3357,19.417,48.087,28.67,1.8073,0.416,0
AGB-02,1959.0,89.86,2.1606,0.3901,0.558,1543.8,1.202,0.3922,3.47,0,3,0.8217,0.3022,19.427,48.111,28.684,1.8657,0.4273,0
AGB-02,1960.0,96.23,2.1696,0.387,0.832,1450.0,1.1979,0.3887,3.12,0,3,0.8808,0.321,19.437,48.136,28.699,1.8586,0.416,0
AGB-02,1961.0,98.31,2.1263,0.3792,1.478,1450.0,1.175,0.3881,3.74,0,3,0.8203,0.3295,19.447,48.16,28.714,1.8215,0.416,0
AGB-02,1962.0,95.47,2.1086,0.4005,0.721,1450.0,1.1658,0.3881,3.33,0,3,0.8541,0.3319,19.457,48.185,28.728,1.8063,0.416,0
AGB-02,1963.0,87.51,2.1333,0.4047,1.187,1450.0,1.1793,0.389,3.22,0,3,0.8161,0.3271,19.467,48.21,28.743,1.8275,0.416,0
AGB-02,1964.0,90.63,2.219,0.3493,0.83,1762.0,1.4176,0.4198,5.38,0,3,0.8222,0.2757,19.477,48.234,28.757,2.2099,0.4372,0
AGB-02,1965.0,92.1,2.1764,0.398,0.893,1695.1,1.2238,0.3996,3.43,0,3,0.795,0.313,19.487,48.259,28.772,1.8976,0.4412,0
AGB-02,1966.0,98.46,2.1376,0.3868,1.433,1450.0,1.1825,0.3886,3.43,0,3,0.8555,0.3215,19.496,48.283,28.787,1.8312,0.416,0
AGB-02,1967.0,91.28,2.1522,0.387,0.848,1558.1,1.2011,0.4086,4.07,0,3,0.8268,0.3065,19.506,48.308,28.801,1.8605,0.4288,0
AGB-02,1968.0,91.13,2.1205,0.403,0.698,1450.0,1.1738,0.3822,3.07,0,3,0.7952,0.336,19.516,48.332,28.816,1.8166,0.416,0
AGB-02,1969.0,87.69,2.1393,0.3604,0.585,1779.9,1.2095,0.42,3.36,0,3,0.7722,0.3062,19.526,48.357,28.831,1.8731,0.4472,0
AGB-02,1970.0,90.08,2.1631,0.3605,1.125,1634.2,1.2138,0.4076,3.82,0,3,0.8314,0.3064,19.536,48.381,28.845,1.8795,0.4361,0
AGB-02,1971.0,101.12,2.1584,0.4202,1.008,1450.0,1.1949,0.3946,3.37,0,3,0.894,0.3216,19.546,48.406,28.86,1.849,0.416,0
AGB-02,1972.0,99.08,2.1591,0.3883,1.012,1505.1,1.2013,0.387,3.37,0,3,0.8866,0.3106,19.556,48.431,28.875,1.8587,0.4229,0
AGB-02,1973.0,102.85,2.0866,0.449,2.53,1450.0,1.1568,0.3946,2.65,0,3,0.9339,0.3639,19.566,48.455,28.889,1.7875,0.416,0
AGB-02,1974.0,95.11,2.1595,0.4044,1.413,1469.0,1.1983,0.3825,3.8,0,3,0.8856,0.321,19.576,48.48,28.904,1.8532,0.4185,0
AGB-02,1975.0,103.88,2.1797,0.393,1.123,1457.1,1.2081,0.3674,3.13,0,3,0.8934,0.3055,19.586,48.504,28.919,1.8686,0.4169,0
AGB-02,1976.0,98.86,2.1843,0.3768,0.774,1675.5,1.2295,0.4069,3.87,0,3,0.8457,0.3072,19.596,48.529,28.933,1.9025,0.4396,0
AGB-02,1977.0,96.03,2.161,0.3859,1.044,1450.0,1.1976,0.3846,4.66,0,3,0.8677,0.3222,19.606,48.553,28.948,1.8512,0.416,0
AGB-02,1978.0,100.77,2.1915,0.3781,1.06,1593.6,1.2278,0.4103,4.64,0,3,0.8562,0.2888,19.615,48.578,28.962,1.8991,0.4324,0
AGB-02,1979.0,84.98,2.2256,0.3699,0.764,1789.0,1.6662,0.3957,3.89,0,3,0.7684,0.2855,19.625,48.602,28.977,2.607,0.4264,0
AGB-02,1980.0,100.25,2.0911,0.4198,1.392,1450.0,1.1604,0.3818,2.54,0,3,0.9123,0.3409,19.635,48.627,28.992,1.7914,0.416,0
AGB-02,1981.0,101.92,2.171,0.3915,1.006,1450.0,1.2035,0.3777,3.48,0,3,0.9032,0.3106,19.645,48.652,29.006,1.8598,0.416,0
AGB-02,1982.0,93.26,2.1478,0.407,1.025,1450.0,1.1912,0.3773,2.88,0,3,0.8716,0.3284,19.655,48.676,29.021,1.8399,0.416,0
AGB-02,1983.0,98.7,2.1175,0.4078,0.943,1450.0,1.1749,0.378,4.04,0,3,0.9356,0.3158,19.665,48.701,29.036,1.814,0.416,0
AGB-02,1984.0,103.6,2.1669,0.4019,1.262,1450.0,1.2016,0.4009,3.56,0,3,0.9474,0.3167,19.675,48.725,29.05,1.8563,0.416,0
AGB-02,1985.0,100.02,2.1835,0.3943,2.182,1450.0,1.2106,0.3874,3.73,0,3,0.9419,0.2932,19.685,48.75,29.065,1.8706,0.416,0
AGB-02,1986.0,109.45,2.0975,0.4357,3.293,1450.0,1.1643,0.3857,3.02,0,3,0.9798,0.348,19.695,48.774,29.08,1.7968,0.416,0
AGB-02,1987.0,98.34,2.0978,0.4286,2.01,1450.0,1.1645,0.3851,3.4,0,3,0.9793,0.3445,19.705,48.799,29.094,1.7971,0.416,0
AGB-02,1988.0,102.2,2.1263,0.4027,0.962,1450.0,1.1799,0.3846,2.65,0,3,0.9054,0.3274,19.715,48.824,29.109,1.8215,0.416,0
AGB-02,1989.0,92.83,2.1568,0.3735,1.204,1582.2,1.2088,0.42,3.5,0,3,0.7969,0.3241,19.725,48.848,29.124,1.8676,0.4313,0
AGB-02,1990.0,91.7,2.2021,0.3548,1.011,1703.1,1.2422,0.4189,5.15,0,3,0.8039,0.2956,19.734,48.873,29.138,1.9208,0.4418,0
AGB-02,1991.0,90.63,2.1537,0.3998,1.87,1554.8,1.2049,0.3999,2.83,0,3,0.8222,0.3195,19.744,48.897,29.153,1.8613,0.4285,0
AGB-02,1992.0,88.02,2.1992,0.386,0.809,1616.2,1.2346,0.4021,4.38,0,3,0.8394,0.2964,19.754,48.922,29.167,1.9086,0.4345,0
AGB-02,1993.0,94.57,2.1833,0.37,0.947,1758.1,1.2352,0.42,4.38,0,3,0.8258,0.2946,19.764,48.946,29.182,1.9097,0.4458,0
AGB-02,1994.0,92.09,2.152,0.3873,1.124,1450.0,1.1937,0.3926,2.95,0,3,0.8685,0.327,19.774,48.971,29.197,1.8436,0.416,0
AGB-02,1995.0,97.9,2.1585,0.3838,0.631,1603.2,1.2113,0.4106,3.33,0,3,0.8573,0.3064,19.784,48.995,29.211,1.8718,0.4333,0
AGB-02,1996.0,90.59,2.207,0.3343,1.078,1863.7,1.3975,0.3965,4.77,0,3,0.8068,0.283,19.794,49.02,29.226,2.1701,0.4457,0
AGB-02,1997.0,94.21,2.1377,0.3991,0.554,1545.5,1.1952,0.4001,3.98,0,3,0.833,0.3153,19.804,49.045,29.241,1.8462,0.4275,0
AGB-02,1998.0,102.51,2.1887,0.3664,1.444,1450.0,1.2132,0.3975,3.48,0,3,0.9335,0.3009,19.814,49.069,29.255,1.875,0.416,0
AGB-02,1999.0,89.03,2.1776,0.3608,0.907,1450.0,1.2071,0.394,3.48,0,3,0.8649,0.3047,19.824,49.094,29.27,1.8655,0.416,0
AGB-02,2000.0,90.58,2.1602,0.3892,0.638,1588.8,1.2108,0.4011,3.4,0,3,0.8369,0.3068,19.834,49.118,29.285,1.8714,0.4319,0
AGB-02,2001.0,84.78,2.1291,0.3972,1.021,1632.9,1.1971,0.42,3.2,0,3,0.7956,0.3206,19.844,49.143,29.299,1.8498,0.436,0
AGB-02,2002.0,88.46,2.1479,0.398,0.982,1450.0,1.1909,0.373,2.93,0,3,0.8474,0.3094,19.853,49.167,29.314,1.84,0.416,0
AGB-02,2003.0,96.22,2.2232,0.353,1.998,1795.9,1.2585,0.42,3.49,0,3,0.8563,0.2773,19.863,49.192,29.329,1.9479,0.4483,0
AGB-02,2004.0,100.64,2.1217,0.3986,1.609,1450.0,1.1767,0.3658,3.13,0,3,0.9306,0.322,19.873,49.216,29.343,1.8176,0.416,0
AGB-02,2005.0,35.52,2.2986,0.2176,0.783,3579.5,10.1818,0.2044,7.99,0,0,0.1131,0.2225,19.883,49.241,29.358,25.614,0.2247,0
AGB-02,2006.0,32.42,2.2484,0.2297,0.54,3590.4,10.0591,0.2195,7.46,0,0,0.0882,0.2372,19.893,49.266,29.372,24.7307,0.2367,0
AGB-02,2007.0,31.4,2.3097,0.1747,1.18,3882.4,10.5152,0.2237,11.64,1,0,0.0661,0.2134,19.903,49.29,29.387,29.3818,0.243,0
AGB-02,2008.0,32.46,2.2713,0.2409,0.724,3559.7,10.1166,0.2163,8.12,0,0,0.0965,0.2299,19.913,49.315,29.402,25.1444,0.2217,0
AGB-02,2009.0,28.93,2.2671,0.2273,0.553,3550.8,10.0846,0.1988,10.13,0,0,0.081,0.2377,19.923,49.339,29.416,24.9243,0.223,0
AGB-02,2010.0,30.61,2.3032,0.2118,1.117,3786.3,10.4271,0.214,10.68,0,0,0.0784,0.2185,19.933,49.364,29.431,28.0384,0.2395,0
AGB-02,2011.0,30.31,2.3407,0.1889,0.802,3806.5,10.5177,0.1921,12.52,0,0,0.092,0.202,19.943,49.388,29.446,29.5163,0.2243,0
AGB-02,2012.0,41.56,2.2798,0.2136,0.993,3765.3,10.3357,0.2167,9.97,0,0,0.0967,0.2194,19.953,49.413,29.46,27.0177,0.2484,0
AGB-02,2013.0,23.5,2.3024,0.2017,0.622,3909.5,10.5352,0.2143,9.8,0,0,0.0263,0.2225,19.963,49.437,29.475,29.9578,0.238,0
AGB-02,2014.0,32.19,2.2886,0.2301,1.07,3560.8,10.134,0.1886,10.13,0,0,0.0964,0.2307,19.972,49.462,29.49,25.2985,0.2231,0
AGB-02,2015.0,22.9,2.2925,0.2032,1.041,3928.7,10.5584,0.1991,13.76,0,0,0.0387,0.2069,19.982,49.487,29.504,30.8263,0.2236,0
AGB-02,2016.0,27.22,2.3051,0.2139,0.962,3749.6,10.4096,0.1992,9.78,0,0,0.0654,0.2241,19.992,49.511,29.519,27.8511,0.2323,0
AGB-02,2017.0,35.95,2.2326,0.2648,0.424,3450.5,9.4419,0.2338,7.99,0,0,0.1444,0.2509,20.002,49.536,29.534,21.3718,0.2678,0
AGB-02,2018.0,22.66,2.3448,0.164,1.313,4021.8,10.5264,0.1757,13.87,0,0,0.02,0.1945,20.012,49.56,29.548,33.6932,0.21,0
AGB-02,2019.0,40.12,2.2738,0.2329,0.727,3453.3,9.9366,0.2027,10.15,0,0,0.1188,0.231,20.022,49.585,29.563,23.9743,0.2135,0
AGB-02,2020.0,31.06,2.2512,0.2171,0.656,3657.0,10.2353,0.193,10.47,0,0,0.0815,0.2265,20.032,49.609,29.577,26.0981,0.2269,0
AGB-02,2021.0,35.29,2.2982,0.2429,0.897,3509.2,9.7995,0.2327,8.61,0,0,0.1584,0.2334,20.042,49.634,29.592,23.1686,0.2592,0
AGB-02,2022.0,32.35,2.2756,0.2305,0.673,3606.5,10.1323,0.2199,10.46,0,0,0.1057,0.2287,20.052,49.659,29.607,25.2762,0.2362,0
AGB-02,2023.0,34.6,2.307,0.2297,0.805,3350.2,9.7499,0.2028,8.07,0,0,0.1487,0.2328,20.062,49.683,29.621,22.8883,0.2136,0
AGB-02,2024.0,34.96,2.3188,0.2598,1.083,3624.8,10.1216,0.2223,9.94,0,0,0.1445,0.222,20.072,49.708,29.636,25.1843,0.2543,0
AGB-02,2025.0,25.62,2.3014,0.2082,0.835,3745.0,10.444,0.1984,10.82,0,0,0.0725,0.2158,20.082,49.732,29.651,28.2335,0.2209,0
AGB-02,2026.0,28.19,2.2545,0.2262,1.089,3690.4,10.3624,0.1936,11.95,0,0,0.0718,0.2176,20.091,49.757,29.665,27.248,0.2108,0
AGB-02,2027.0,30.51,2.3092,0.1993,1.161,3790.2,10.4586,0.2053,10.66,0,0,0.0826,0.214,20.101,49.781,29.68,28.4,0.2346,0
AGB-02,2028.0,37.27,2.2833,0.2399,0.774,3498.0,9.8731,0.2269,8.03,0,0,0.142,0.2324,20.111,49.806,29.695,23.5516,0.2437,0
AGB-02,2029.0,38.67,2.2803,0.234,0.717,3413.3,9.639,0.2144,9.13,0,0,0.1775,0.2307,20.121,49.83,29.709,22.2809,0.2465,0
AGB-02,2030.0,36.19,2.3018,0.2345,1.1,3486.5,9.8353,0.2234,9.29,0,0,0.1704,0.2264,20.131,49.855,29.724,23.3197,0.2499,0
AGB-02,2031.0,29.7,2.3328,0.2112,1.189,4027.7,10.5823,0.2205,11.71,0,0,0.0412,0.2092,20.141,49.88,29.739,31.6376,0.2483,0
AGB-02,2032.0,34.12,2.3003,0.17,0.546,3660.0,10.2986,0.2103,10.44,0,0,0.1028,0.2206,20.151,49.904,29.753,26.5329,0.2311,0
AGB-02,2033.0,33.35,2.2618,0.2375,0.73,3580.9,9.9103,0.2506,7.45,0,0,0.125,0.2381,20.161,49.929,29.768,23.7297,0.2595,0
AGB-02,2034.0,36.79,2.3151,0.1888,0.859,3667.4,10.331,0.2158,11.34,0,0,0.1017,0.2202,20.171,49.953,29.782,26.8049,0.2313,0
AGB-02,2035.0,27.91,2.3444,0.1877,1.03,3782.4,10.5385,0.1788,11.75,0,0,0.0813,0.2055,20.181,49.978,29.797,29.5322,0.2164,0
AGB-02,2036.0,30.24,2.2407,0.2393,0.603,3570.5,10.016,0.2169,7.98,0,0,0.0726,0.2468,20.191,50.002,29.812,24.3522,0.2372,0
AGB-02,2037.0,37.23,2.2568,0.2299,0.568,3448.9,9.7133,0.2273,8.52,0,0,0.1538,0.2345,20.201,50.027,29.826,22.6034,0.2443,0
AGB-02,2038.0,30.96,2.3077,0.2307,0.851,3683.9,10.3192,0.2113,11.09,0,0,0.1053,0.2211,20.21,50.051,29.841,26.6291,0.2387,0
AGB-02,2039.0,32.02,2.3227,0.2006,0.785,3644.9,10.3792,0.1766,11.37,0,0,0.0933,0.2181,20.22,50.076,29.856,27.1975,0.2157,0
AGB-02,2040.0,22.8,2.3379,0.2003,0.963,3948.2,10.6013,0.1965,11.49,0,0,0.0274,0.209,20.23,50.101,29.87,31.7911,0.2227,0
AGB-02,2041.0,26.33,2.2841,0.2278,0.671,3602.1,10.1703,0.2141,9.57,0,0,0.0923,0.2343,20.24,50.125,29.885,25.356,0.235,0
AGB-02,2042.0,26.72,2.2875,0.2019,0.968,3718.5,10.4352,0.1904,11.17,0,0,0.065,0.2213,20.25,50.15,29.9,27.7586,0.2187,0
AGB-02,2043.0,24.09,2.3243,0.2003,0.646,3973.6,10.5996,0.2113,10.51,0,0,0.0439,0.212,20.26,50.174,29.914,30.9531,0.2434,0
