WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-01,1895.0,73.12,2.1812,0.3397,0.588,2185.8,3.6831,0.3562,3.92,0,2,0.567,0.2938,19.591,43.068,23.477,5.3812,0.3855,0
AGB-01,1896.0,75.84,2.2222,0.3206,0.594,2179.7,3.7328,0.3487,3.24,0,2,0.6069,0.2788,19.602,43.091,23.489,5.4607,0.3852,0
AGB-01,1897.0,80.66,2.1445,0.3898,0.699,1772.5,2.199,0.3667,2.99,0,2,0.6296,0.3186,19.612,43.114,23.502,3.1046,0.4016,0
AGB-01,1898.0,68.46,2.1348,0.3648,0.462,2150.9,3.3039,0.3552,2.63,0,2,0.5203,0.3221,19.622,43.137,23.514,4.7838,0.395,0
AGB-01,1899.0,69.35,2.193,0.3172,0.5,2234.2,4.177,0.3444,3.41,0,2,0.5349,0.2909,19.633,43.159,23.527,6.1793,0.3703,0
AGB-01,1900.0,73.88,2.1354,0.3784,0.415,1889.5,2.679,0.3497,2.6,0,2,0.5552,0.329,19.643,43.182,23.539,3.8233,0.39,0
AGB-01,1901.0,55.02,2.2022,0.3099,0.443,2576.3,6.3676,0.2956,4.56,0,2,0.4027,0.2776,19.654,43.205,23.551,10.0173,0.3257,0
AGB-01,1902.0,70.01,2.1633,0.3387,0.903,2165.0,3.6404,0.3452,3.87,0,2,0.5534,0.2994,19.664,43.228,23.564,5.3141,0.3831,0
AGB-01,1903.0,71.62,2.1855,0.3281,0.564,2099.2,4.1197,0.3032,3.92,0,2,0.5454,0.2863,19.674,43.25,23.576,6.0858,0.3467,0
AGB-01,1904.0,72.54,2.1268,0.4362,0.829,1711.2,1.4954,0.3942,2.3,0,2,0.6392,0.3442,19.685,43.273,23.588,2.0798,0.4341,0
AGB-01,1905.0,69.11,2.1956,0.353,0.517,2288.9,4.3445,0.3541,3.0,0,2,0.477,0.3087,19.695,43.296,23.601,6.4547,0.3714,0
AGB-01,1906.0,69.95,2.1679,0.3526,0.671,1995.1,3.6221,0.3388,3.51,0,2,0.5188,0.3113,19.705,43.318,23.613,5.2848,0.3539,0
AGB-01,1907.0,30.45,2.2126,0.26,0.895,3398.0,11.4123,0.1916,5.39,1,0,0.0362,0.2559,19.716,43.341,23.626,22.7192,0.2092,0
AGB-01,1908.0,28.28,2.2428,0.2473,0.744,3584.6,11.5912,0.236,6.07,0,0,0.0537,0.2552,19.726,43.364,23.638,23.4158,0.2628,0
AGB-01,1909.0,30.31,2.2024,0.2695,0.488,3586.6,11.5721,0.2453,5.75,0,0,0.0368,0.2572,19.736,43.387,23.65,23.3381,0.256,0
AGB-01,1910.0,22.49,2.2632,0.2282,1.302,3506.4,12.0909,0.1747,8.63,0,0,0.02,0.2341,19.747,43.409,23.663,25.6229,0.1801,0
AGB-01,1911.0,26.75,2.2213,0.2317,0.414,3447.4,11.6947,0.1871,6.74,0,0,0.02,0.2501,19.757,43.432,23.675,23.8334,0.1975,0
AGB-01,1912.0,27.07,2.2169,0.2343,0.632,3376.3,11.0534,0.2116,5.61,0,0,0.0693,0.2622,19.767,43.455,23.688,21.4197,0.2406,0
AGB-01,1913.0,29.61,2.2416,0.2554,0.56,3382.6,11.1988,0.2241,6.55,0,0,0.0757,0.2563,19.778,43.478,23.7,21.9271,0.2355,0
AGB-01,1914.0,29.83,2.2593,0.2522,0.85,3587.7,11.7056,0.2275,8.4,0,0,0.0735,0.2442,19.788,43.5,23.712,23.8731,0.2578,0
AGB-01,1915.0,36.39,2.2292,0.2229,0.743,3383.0,11.3416,0.1951,6.96,0,0,0.0679,0.2498,19.798,43.523,23.725,22.442,0.2171,0
AGB-01,1916.0,28.45,2.278,0.2013,0.758,3740.0,12.4995,0.1942,10.71,0,0,0.02,0.2237,19.809,43.546,23.737,27.8831,0.2206,0
AGB-01,1917.0,34.84,2.2261,0.2304,0.819,3062.0,10.0008,0.2006,5.41,0,0,0.1449,0.2652,19.819,43.568,23.75,18.175,0.2239,0
AGB-01,1918.0,25.93,2.2631,0.2293,0.681,3249.1,11.089,0.1826,6.25,0,0,0.0904,0.2502,19.829,43.591,23.762,21.531,0.1989,0
AGB-01,1919.0,22.97,2.2142,0.2665,0.978,3360.6,10.904,0.1955,5.52,0,0,0.0573,0.2733,19.84,43.614,23.774,20.9032,0.2483,0
AGB-01,1920.0,31.84,2.2565,0.2258,0.954,3482.2,11.6866,0.2143,6.8,0,0,0.05,0.2481,19.85,43.637,23.787,23.7781,0.2252,0
AGB-01,1921.0,29.4,2.2841,0.2371,1.014,3672.4,12.3085,0.1975,8.59,0,0,0.058,0.2212,19.86,43.659,23.799,26.7227,0.2264,0
AGB-01,1922.0,24.09,2.2518,0.2008,0.876,3693.4,12.3613,0.1861,8.94,0,0,0.02,0.228,19.871,43.682,23.811,27.0182,0.2171,0
AGB-01,1923.0,27.18,2.2123,0.2573,0.533,3547.4,11.6394,0.2284,6.73,0,0,0.02,0.2601,19.881,43.705,23.824,23.5777,0.241,0
AGB-01,1924.0,35.77,2.214,0.26,1.032,3163.3,10.0572,0.2301,4.53,0,0,0.1319,0.2724,19.891,43.728,23.836,18.325,0.2539,0
AGB-01,1925.0,34.24,2.2406,0.2291,0.791,3342.9,11.0997,0.2115,5.7,0,0,0.0903,0.2538,19.902,43.75,23.849,21.5569,0.2312,0
AGB-01,1926.0,25.38,2.2063,0.2647,0.477,3419.5,11.2109,0.2083,6.58,0,0,0.0485,0.264,19.912,43.773,23.861,21.9466,0.2384,0
AGB-01,1927.0,30.41,2.2857,0.2349,0.922,3526.0,11.6674,0.2204,7.01,0,0,0.0877,0.242,19.922,43.796,23.873,23.6865,0.2499,0
AGB-01,1928.0,36.25,2.2322,0.2605,0.657,3153.3,10.4345,0.1911,5.17,0,0,0.0941,0.2718,19.933,43.818,23.886,19.4151,0.2209,0
AGB-01,1929.0,28.5,2.2355,0.2487,0.59,3611.1,12.0598,0.1914,7.72,0,0,0.02,0.242,19.943,43.841,23.898,25.423,0.2229,0
AGB-01,1930.0,29.29,2.2328,0.2502,0.671,3397.8,11.1006,0.217,6.0,0,0,0.1034,0.251,19.953,43.864,23.911,21.5559,0.2481,0
AGB-01,1931.0,31.33,2.215,0.2442,0.446,3346.8,10.8125,0.2395,6.4,0,0,0.0892,0.2652,19.964,43.887,23.923,20.5917,0.2522,0
AGB-01,1932.0,30.85,2.2355,0.2176,0.813,3561.5,11.6516,0.2369,8.94,0,0,0.0793,0.2411,19.974,43.909,23.935,23.621,0.2502,0
AGB-01,1933.0,32.61,2.2629,0.2465,0.682,3473.2,11.6781,0.2184,6.78,0,0,0.0552,0.2476,19.984,43.932,23.948,23.7305,0.225,0
AGB-01,1934.0,22.52,2.2124,0.2289,0.737,3480.5,11.5839,0.2151,6.3,0,0,0.0316,0.255,19.995,43.955,23.96,23.3498,0.2236,0
AGB-01,1935.0,28.67,2.2594,0.2516,0.454,3485.7,11.6697,0.1926,7.02,0,0,0.0674,0.2437,20.005,43.978,23.973,23.6973,0.2296,0
AGB-01,1936.0,24.32,2.2388,0.2184,0.864,3432.1,11.6452,0.1997,6.32,0,0,0.0383,0.2492,20.015,44.0,23.985,23.5973,0.2045,0
AGB-01,1937.0,39.47,2.2459,0.2308,0.524,3490.2,11.4289,0.2249,7.1,1,0,0.11,0.2389,20.026,44.023,23.997,22.7488,0.2512,0
AGB-01,1938.0,31.19,2.2403,0.2408,0.451,3403.4,11.2626,0.1979,7.93,0,0,0.0838,0.2519,20.036,44.046,24.01,22.1345,0.2369,0
AGB-01,1939.0,29.94,2.2653,0.2054,1.343,3541.2,11.89,0.2041,9.54,0,0,0.0648,0.2359,20.046,44.068,24.022,24.647,0.2263,0
AGB-01,1940.0,29.02,2.2192,0.2432,1.048,3253.2,10.8501,0.1862,6.26,0,0,0.1074,0.2512,20.057,44.091,24.034,20.7218,0.2149,0
AGB-01,1941.0,41.31,2.2731,0.2287,0.631,3417.7,11.4022,0.2135,6.77,0,0,0.11,0.2399,20.067,44.114,24.047,22.6562,0.2366,0
AGB-01,1942.0,28.5,2.2647,0.2336,1.149,3654.6,12.09,0.2157,7.07,1,0,0.0465,0.2372,20.077,44.137,24.059,25.5917,0.2416,0
AGB-01,1943.0,33.77,2.2604,0.2008,0.594,3605.7,11.6578,0.2414,6.51,0,0,0.0805,0.246,20.088,44.159,24.072,23.6647,0.2671,0
AGB-01,1944.0,28.98,2.2089,0.2378,0.683,3238.2,10.3875,0.23,5.34,0,0,0.1266,0.2637,20.098,44.182,24.084,19.2877,0.2504,0
AGB-01,1945.0,28.78,2.2425,0.2498,0.724,3519.3,11.5752,0.2157,6.0,0,0,0.069,0.248,20.108,44.205,24.096,23.3377,0.2455,0
AGB-01,1946.0,35.15,2.2379,0.2322,0.372,3252.8,10.5845,0.2157,5.0,0,0,0.1367,0.2555,20.119,44.228,24.109,19.8902,0.2457,0
AGB-01,1947.0,42.72,2.2825,0.2493,0.901,3351.7,10.7712,0.2482,5.89,0,0,0.1541,0.251,20.129,44.25,24.121,20.4809,0.2709,0
AGB-01,1948.0,30.95,2.1988,0.2403,0.645,3165.7,10.1447,0.2038,5.6,0,0,0.1231,0.2705,20.139,44.273,24.134,18.5888,0.2433,0
AGB-01,1949.0,32.9,2.243,0.237,0.604,3309.4,11.209,0.1599,5.45,0,0,0.07,0.2537,20.15,44.296,24.146,21.9692,0.205,0
AGB-01,1950.0,32.23,2.2557,0.2243,0.943,3445.4,11.3112,0.22,7.25,0,0,0.1101,0.2437,20.16,44.318,24.158,22.3429,0.2493,0
AGB-01,1951.0,26.2,2.2328,0.2356,0.652,3593.7,11.7858,0.2172,7.39,1,0,0.02,0.2576,20.17,44.341,24.171,24.2308,0.2455,0
AGB-01,1952.0,33.55,2.255,0.2352,0.664,3419.2,11.2381,0.2248,6.86,0,0,0.1138,0.2444,20.181,44.364,24.183,22.0825,0.2472,0
AGB-01,1953.0,28.26,2.2458,0.2356,0.648,3419.2,11.4164,0.1986,6.14,0,0,0.0693,0.2508,20.191,44.387,24.196,22.7447,0.2273,0
AGB-01,1954.0,31.56,2.2484,0.2109,0.686,3580.8,12.0479,0.1871,8.47,0,0,0.0408,0.2344,20.201,44.409,24.208,25.4384,0.2149,0
AGB-01,1955.0,25.77,2.2449,0.2379,0.693,3504.6,11.7727,0.1889,7.09,0,0,0.0475,0.2439,20.212,44.432,24.22,24.1885,0.2189,0
AGB-01,1956.0,38.69,2.2436,0.2541,0.5,3395.7,11.0584,0.2202,7.05,1,0,0.1017,0.2552,20.222,44.455,24.233,21.4576,0.2525,0
AGB-01,1957.0,22.66,2.2585,0.2208,0.918,3585.6,12.1653,0.1803,7.53,0,0,0.02,0.2358,20.232,44.478,24.245,26.0352,0.2029,0
AGB-01,1958.0,26.93,2.2062,0.2327,0.738,3379.7,11.243,0.1994,5.89,1,0,0.0578,0.2561,20.243,44.5,24.257,22.1147,0.2187,0
AGB-01,1959.0,27.22,2.235,0.2255,0.655,3519.5,11.8081,0.1966,7.26,0,0,0.0408,0.2437,20.253,44.523,24.27,24.3526,0.2171,0
AGB-01,1960.0,33.55,2.2636,0.251,0.839,3498.4,11.5945,0.2079,6.44,0,0,0.0774,0.2453,20.263,44.546,24.282,23.4575,0.2411,0
AGB-01,1961.0,24.35,2.2384,0.2238,0.637,3661.1,11.8616,0.2356,8.23,0,0,0.0483,0.2466,20.274,44.568,24.295,24.5897,0.2586,0
AGB-01,1962.0,25.16,2.2277,0.2511,0.824,3761.7,12.2602,0.2133,8.94,0,0,0.02,0.236,20.284,44.591,24.307,26.5478,0.2442,0
AGB-01,1963.0,24.06,2.2136,0.2373,0.709,3574.3,11.5829,0.2417,5.93,0,0,0.02,0.2652,20.294,44.614,24.319,23.4112,0.2535,0
AGB-01,1964.0,27.6,2.2725,0.2311,0.997,3569.2,11.9172,0.2074,8.94,0,0,0.0804,0.2308,20.305,44.637,24.332,24.8409,0.2333,0
AGB-01,1965.0,34.81,2.2385,0.234,0.358,3283.0,11.0475,0.2,7.72,0,0,0.0873,0.2534,20.315,44.659,24.344,21.4272,0.2102,0
AGB-01,1966.0,38.2,2.2612,0.2477,0.867,3455.4,11.3738,0.2198,7.39,0,0,0.0999,0.2458,20.326,44.682,24.357,22.6001,0.2476,0
AGB-01,1967.0,29.5,2.2335,0.2528,0.671,3234.8,10.7905,0.2034,5.9,0,0,0.1114,0.2535,20.336,44.705,24.369,20.5695,0.2167,0
AGB-01,1968.0,34.1,2.2118,0.2381,0.491,3251.5,10.5591,0.2093,6.34,0,0,0.1106,0.2633,20.346,44.728,24.381,19.8375,0.24,0
AGB-01,1969.0,27.42,2.2729,0.2094,1.235,3644.1,12.3488,0.2013,10.03,1,0,0.02,0.2287,20.357,44.75,24.394,27.044,0.2035,0
AGB-01,1970.0,38.09,2.219,0.2662,0.451,3239.0,10.5723,0.1993,6.34,0,0,0.1119,0.2625,20.367,44.773,24.406,19.8766,0.2363,0
AGB-01,1971.0,34.53,2.2367,0.2449,0.778,3344.4,11.2005,0.2024,6.92,0,0,0.0963,0.2461,20.377,44.796,24.419,21.9596,0.2185,0
AGB-01,1972.0,38.44,2.2462,0.2619,0.636,3243.5,9.9259,0.2512,6.43,0,1,0.2269,0.249,20.388,44.818,24.431,17.9895,0.2909,0
AGB-01,1973.0,48.73,2.2161,0.3163,0.615,3005.7,8.7658,0.26,4.64,0,1,0.2472,0.2721,20.398,44.841,24.443,15.0424,0.2959,0
AGB-01,1974.0,40.83,2.2174,0.2756,0.477,3167.6,9.585,0.2555,5.04,0,1,0.2173,0.2597,20.408,44.864,24.456,17.0716,0.2878,0
AGB-01,1975.0,52.9,2.245,0.3049,0.517,2875.2,8.3303,0.2654,5.07,1,1,0.3235,0.2564,20.419,44.887,24.468,14.0403,0.2933,0
AGB-01,1976.0,52.49,2.2153,0.2759,0.57,2809.6,8.1081,0.2544,4.6,0,1,0.2924,0.271,20.429,44.909,24.48,13.5469,0.284,0
AGB-01,1977.0,47.74,2.1845,0.3007,0.59,2715.7,7.399,0.279,3.95,0,1,0.2999,0.2866,20.439,44.932,24.493,12.0438,0.2977,0
AGB-01,1978.0,46.13,2.1612,0.3198,0.671,2587.8,7.086,0.2514,4.94,0,1,0.2983,0.2915,20.45,44.955,24.505,11.4102,0.2766,0
AGB-01,1979.0,31.01,2.2494,0.2603,0.723,3275.6,11.0315,0.1881,6.86,0,1,0.0845,0.2572,20.46,44.978,24.518,21.3492,0.2131,0
AGB-01,1980.0,47.5,2.226,0.2682,0.604,2907.1,8.9697,0.227,5.63,0,1,0.2408,0.2643,20.47,45.0,24.53,15.5198,0.2553,0
AGB-01,1981.0,48.94,2.2158,0.27,0.615,3014.0,8.6529,0.2956,6.03,0,1,0.2651,0.2696,20.481,45.023,24.542,14.7694,0.3043,0
AGB-01,1982.0,41.99,2.2553,0.2304,0.618,3169.9,9.7128,0.2586,6.21,1,1,0.2604,0.2429,20.491,45.046,24.555,17.3967,0.2877,0
AGB-01,1983.0,50.85,2.169,0.2962,0.494,2700.9,7.3212,0.2609,4.14,0,1,0.3003,0.2874,20.501,45.068,24.567,11.8797,0.2961,0
AGB-01,1984.0,47.41,2.2175,0.3142,0.378,2821.2,7.8451,0.2752,5.48,0,1,0.2927,0.2808,20.512,45.091,24.58,12.9704,0.3038,0
AGB-01,1985.0,41.1,2.2439,0.256,0.548,3058.0,9.8041,0.1981,7.48,0,1,0.2143,0.2508,20.522,45.114,24.592,17.6372,0.2453,0
AGB-01,1986.0,50.46,2.2591,0.2659,0.892,3003.3,9.1789,0.2611,6.7,0,1,0.2882,0.2463,20.532,45.137,24.604,16.0228,0.2778,0
AGB-01,1987.0,47.97,2.2298,0.2941,0.747,2911.6,8.7121,0.2557,5.51,0,1,0.2685,0.2643,20.543,45.159,24.617,14.9007,0.2767,0
AGB-01,1988.0,38.85,2.2361,0.278,0.613,3270.2,10.2772,0.2481,6.27,0,1,0.1761,0.2554,20.553,45.182,24.629,18.9577,0.2742,0
AGB-01,1989.0,45.79,2.1992,0.2877,0.691,2995.4,8.188,0.2891,3.69,0,1,0.253,0.288,20.563,45.205,24.642,13.7091,0.3217,0
AGB-01,1990.0,52.25,2.231,0.2567,0.654,3187.6,9.4085,0.2909,5.96,0,1,0.2511,0.2559,20.574,45.228,24.654,16.5927,0.3052,0
AGB-01,1991.0,47.56,2.2573,0.2464,1.103,3111.3,9.812,0.2307,6.49,0,1,0.2553,0.2393,20.584,45.25,24.666,17.6478,0.2657,0
AGB-01,1992.0,48.52,2.1975,0.3141,0.43,2721.9,7.3941,0.2606,3.36,0,1,0.2784,0.297,20.594,45.273,24.679,12.021,0.3022,0
AGB-01,1993.0,47.64,2.2337,0.2735,0.741,3024.3,9.0992,0.2643,4.83,0,1,0.2353,0.268,20.605,45.296,24.691,15.8178,0.2843,0
AGB-01,1994.0,47.86,2.2379,0.2753,0.848,2877.0,8.609,0.2366,5.33,0,1,0.2916,0.2589,20.615,45.318,24.703,14.6537,0.2752,0
AGB-01,1995.0,47.76,2.2398,0.2577,0.609,2931.4,9.0149,0.2185,5.79,1,1,0.2722,0.2538,20.625,45.341,24.716,15.6108,0.2637,0
AGB-01,1996.0,47.63,2.2291,0.293,0.645,2918.6,8.5297,0.2616,4.32,0,1,0.2605,0.2745,20.636,45.364,24.728,14.47,0.2905,0
AGB-01,1997.0,47.07,2.2305,0.2774,0.692,3102.6,9.0668,0.2613,5.55,0,1,0.266,0.2598,20.646,45.387,24.741,15.7353,0.3047,0
AGB-01,1998.0,46.03,2.2417,0.2749,0.839,2936.5,8.7758,0.2482,5.73,0,1,0.2844,0.2585,20.656,45.409,24.753,15.0388,0.2823,0
AGB-01,1999.0,41.42,2.205,0.2811,0.437,3011.5,8.8981,0.2653,5.55,0,1,0.243,0.269,20.667,45.432,24.765,15.3278,0.2883,0
AGB-01,2000.0,44.62,2.2561,0.2708,0.737,3356.3,10.2913,0.2786,7.07,0,1,0.2196,0.244,20.677,45.455,24.778,18.9816,0.2981,0
AGB-01,2001.0,45.69,2.1908,0.2899,0.347,2884.1,8.3341,0.2601,4.75,0,1,0.2447,0.2825,20.687,45.478,24.79,14.0246,0.2867,0
AGB-01,2002.0,49.0,2.2818,0.2471,0.573,2954.3,9.2052,0.2358,5.41,0,1,0.2956,0.2434,20.698,45.5,24.803,16.0711,0.2661,0
AGB-01,2003.0,101.46,2.0676,0.4382,0.664,1450.0,1.2805,0.3797,2.25,0,3,0.8726,0.361,20.708,45.523,24.815,1.7712,0.416,0
AGB-01,2004.0,101.67,2.0716,0.4603,1.065,1450.0,1.283,0.4043,1.79,0,3,0.8968,0.3581,20.718,45.546,24.827,1.7747,0.416,0
AGB-01,2005.0,106.41,2.0809,0.4559,1.067,1450.0,1.2886,0.3909,2.4,0,3,0.98,0.3656,20.729,45.568,24.84,1.7826,0.416,0
AGB-01,2006.0,100.48,2.078,0.4433,0.78,1450.0,1.2869,0.3998,1.97,0,3,0.868,0.3684,20.739,45.591,24.852,1.7802,0.416,0
AGB-01,2007.0,94.92,2.1071,0.4061,0.764,1462.7,1.306,0.3907,2.68,0,3,0.8212,0.3329,20.749,45.614,24.865,1.8073,0.4177,0
AGB-01,2008.0,102.75,2.148,0.3829,2.538,1450.0,1.3291,0.3727,2.77,0,3,0.9449,0.3139,20.76,45.637,24.877,1.8402,0.416,0
AGB-01,2009.0,101.47,2.1071,0.4312,1.005,1450.0,1.3045,0.3982,2.68,0,3,0.9115,0.3496,20.77,45.659,24.889,1.8051,0.416,0
AGB-01,2010.0,97.29,2.1493,0.4109,1.42,1450.0,1.33,0.3769,2.35,0,3,0.8963,0.3357,20.78,45.682,24.902,1.8412,0.416,0
AGB-01,2011.0,93.87,2.0714,0.4252,1.449,1450.0,1.283,0.3727,2.13,0,3,0.9129,0.3612,20.791,45.705,24.914,1.7745,0.416,0
AGB-01,2012.0,92.69,2.1146,0.3967,0.613,1450.0,1.3091,0.3772,2.97,0,3,0.8353,0.3271,20.801,45.728,24.926,1.8115,0.416,0
AGB-01,2013.0,91.9,2.0649,0.4505,0.813,1450.0,1.2792,0.3874,2.03,0,3,0.8301,0.3792,20.811,45.75,24.939,1.769,0.416,0
AGB-01,2014.0,90.51,2.1443,0.4121,0.764,1450.0,1.3271,0.3905,2.68,0,3,0.8118,0.3332,20.822,45.773,24.951,1.8369,0.416,0
AGB-01,2015.0,90.73,2.0484,0.4386,0.77,1450.0,1.2693,0.3704,2.55,0,3,0.8617,0.3602,20.832,45.796,24.964,1.7548,0.416,0
AGB-01,2016.0,100.16,2.0981,0.4077,1.471,1450.0,1.2993,0.3794,2.46,0,3,0.8768,0.3436,20.842,45.818,24.976,1.7974,0.416,0
AGB-01,2017.0,88.82,2.138,0.3967,1.084,1488.1,1.3279,0.3986,3.1,0,3,0.8498,0.3181,20.853,45.841,24.988,1.8379,0.4209,0
AGB-01,2018.0,96.11,2.0945,0.4312,0.941,1450.0,1.2972,0.3863,2.43,0,3,0.8528,0.3406,20.863,45.864,25.001,1.7943,0.416,0
AGB-01,2019.0,84.54,2.1036,0.3918,1.079,1515.7,1.31,0.3984,2.82,0,3,0.7826,0.3242,20.873,45.887,25.013,1.8125,0.4242,0
AGB-01,2020.0,95.93,2.1318,0.4092,0.969,1450.0,1.3197,0.3808,2.45,0,3,0.8784,0.3381,20.884,45.909,25.026,1.8262,0.416,0
AGB-01,2021.0,94.29,2.1063,0.4343,1.111,1450.0,1.3043,0.3782,2.18,0,3,0.8204,0.3436,20.894,45.932,25.038,1.8044,0.416,0
AGB-01,2022.0,95.67,2.1033,0.4334,1.158,1450.0,1.3026,0.3711,2.14,0,3,0.8578,0.344,20.904,45.955,25.05,1.8018,0.416,0
AGB-01,2023.0,94.68,2.1555,0.4362,0.876,1450.0,1.334,0.3934,3.05,0,3,0.893,0.3276,20.915,45.978,25.063,1.8465,0.416,0
AGB-01,2024.0,33.3,2.2476,0.2269,0.862,3417.2,11.2876,0.2224,5.67,1,0,0.1021,0.2484,20.925,46.0,25.075,22.174,0.2424,0
AGB-01,2025.0,30.43,2.2524,0.2454,0.76,3542.6,11.6442,0.2224,7.54,0,0,0.072,0.2489,20.935,46.023,25.088,23.5337,0.2505,0
AGB-01,2026.0,35.01,2.2629,0.2475,1.208,3427.0,11.2371,0.2387,6.67,0,0,0.1137,0.2492,20.946,46.046,25.1,21.9889,0.2538,0
AGB-01,2027.0,30.49,2.2324,0.2416,0.636,3502.0,11.5733,0.2039,6.75,0,0,0.0683,0.2492,20.956,46.068,25.112,23.246,0.2396,0
AGB-01,2028.0,29.46,2.237,0.2278,0.521,3414.4,11.5323,0.1767,6.55,0,0,0.0637,0.2482,20.966,46.091,25.125,23.0838,0.2126,0
AGB-01,2029.0,25.79,2.2676,0.2071,0.808,3679.5,12.3762,0.1996,8.49,0,0,0.0274,0.2303,20.977,46.114,25.137,26.9821,0.2176,0
AGB-01,2030.0,29.21,2.3009,0.2133,0.877,3754.0,12.6552,0.1925,10.65,1,0,0.02,0.2201,20.987,46.137,25.149,28.757,0.2112,0
AGB-01,2031.0,24.39,2.2815,0.2221,0.635,3664.7,12.4195,0.1632,8.24,0,0,0.0329,0.2261,20.998,46.159,25.162,27.2245,0.2099,0
AGB-01,2032.0,28.6,2.2673,0.2223,0.489,3624.4,12.2889,0.181,8.4,0,0,0.02,0.236,21.008,46.182,25.174,26.4879,0.2092,0
AGB-01,2033.0,37.91,2.2819,0.2454,0.564,3452.4,11.4387,0.2151,7.54,0,0,0.1284,0.2377,21.018,46.205,25.187,22.7134,0.2488,0
AGB-01,2034.0,49.52,2.2144,0.2648,0.574,2742.1,8.2981,0.207,4.48,1,1,0.2604,0.275,21.029,46.228,25.199,13.9251,0.2481,0
AGB-01,2035.0,44.19,2.2391,0.2683,0.83,3052.1,9.4604,0.246,6.13,0,1,0.26,0.2481,21.039,46.25,25.211,16.6872,0.2701,0
AGB-01,2036.0,48.7,2.2219,0.2896,0.788,2922.1,8.2369,0.2785,4.96,1,1,0.3105,0.2658,21.049,46.273,25.224,13.7876,0.3076,0
AGB-01,2037.0,44.13,2.2705,0.2709,1.163,3113.3,9.9416,0.2028,5.46,0,1,0.2314,0.2467,21.06,46.296,25.236,17.9557,0.2609,0
AGB-01,2038.0,47.07,2.2344,0.2611,0.706,2906.0,8.6562,0.2536,6.88,0,1,0.2893,0.2602,21.07,46.318,25.249,14.7329,0.2808,0
AGB-01,2039.0,45.81,2.1839,0.2969,0.623,2864.4,7.7305,0.2967,4.01,0,1,0.2944,0.2837,21.08,46.341,25.261,12.6946,0.3158,0
AGB-01,2040.0,41.0,2.2207,0.2886,0.765,3001.7,9.4234,0.228,5.69,0,1,0.2048,0.2665,21.091,46.364,25.273,16.5869,0.2528,0
AGB-01,2041.0,44.8,2.2444,0.2793,0.4,2907.4,8.5156,0.2565,5.02,0,1,0.2899,0.2661,21.101,46.387,25.286,14.4078,0.2919,0
AGB-01,2042.0,37.79,2.2347,0.245,0.811,3247.4,10.549,0.233,6.94,1,1,0.1869,0.2406,21.111,46.409,25.298,19.6996,0.2483,0
AGB-01,2043.0,46.93,2.2243,0.2604,0.46,3074.9,9.2196,0.2705,5.16,0,1,0.2384,0.2649,21.122,46.432,25.311,16.0733,0.2894,0
AGB-01,2044.0,41.39,2.2401,0.2718,0.505,3200.3,9.844,0.2664,5.29,0,1,0.2218,0.2546,21.132,46.455,25.323,17.682,0.2861,0
AGB-01,2045.0,47.84,2.2673,0.2527,0.676,3126.2,9.6057,0.2576,5.78,0,1,0.2456,0.2546,21.142,46.478,25.335,17.0496,0.2867,0
AGB-01,2046.0,66.12,2.1644,0.3232,0.635,2286.1,4.4443,0.3255,3.6,0,2,0.5009,0.2966,21.153,46.5,25.348,6.6028,0.3639,0
AGB-01,2047.0,67.04,2.1986,0.3171,0.498,2286.3,4.7011,0.3351,4.32,0,2,0.5032,0.2895,21.163,46.523,25.36,7.031,0.3541,0
AGB-01,2048.0,73.34,2.2182,0.3344,0.707,2210.3,3.9435,0.3415,4.37,0,2,0.5731,0.2872,21.173,46.546,25.372,5.7846,0.3801,0
AGB-01,2049.0,66.55,2.2074,0.2998,0.671,2344.2,4.7596,0.3192,5.36,0,2,0.52,0.2826,21.184,46.568,25.385,7.1291,0.3625,0
AGB-01,2050.0,74.45,2.2177,0.3279,0.772,2281.3,4.1341,0.351,4.78,0,2,0.5701,0.283,21.194,46.591,25.397,6.0926,0.382,0
AGB-01,2051.0,69.17,2.2106,0.3272,0.901,2292.3,4.6224,0.3129,4.0,0,2,0.5087,0.2908,21.204,46.614,25.41,6.8981,0.3604,0
AGB-01,2052.0,72.78,2.1534,0.3522,0.901,1997.1,3.4162,0.3534,4.42,0,2,0.5787,0.297,21.215,46.637,25.422,4.9466,0.3665,0
AGB-01,2053.0,62.87,2.1741,0.3281,0.6,2392.0,4.5344,0.3391,3.14,0,2,0.515,0.2903,21.225,46.659,25.434,6.7509,0.3773,0
AGB-01,2054.0,73.42,2.1246,0.3581,0.486,2156.3,3.114,0.3585,2.9,0,2,0.5948,0.3017,21.235,46.682,25.447,4.477,0.4037,0
AGB-01,2055.0,72.7,2.2124,0.3142,0.928,2377.8,4.6525,0.3397,4.95,0,2,0.534,0.2814,21.246,46.705,25.459,6.9479,0.3733,0
AGB-01,2056.0,74.72,2.1626,0.3351,0.807,2043.3,3.0967,0.3591,3.38,0,2,0.6073,0.2983,21.256,46.728,25.472,4.4501,0.3925,0
AGB-01,2057.0,81.49,2.175,0.3349,0.774,2060.2,3.3574,0.3581,4.6,0,2,0.6135,0.2876,21.266,46.75,25.484,4.8543,0.3826,0
